yr,month,day,code,code_b,trt,site_broadly,site_rep,site,trap,species,replicate,wing center (mm),thorax length (mm),head length (mm),forearm length (mm),horn length (mm),body length (mm),TrapCount,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_female,6,2.91,2.66,1.71,1.4,NA,7.28,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_female,7,3.31,3.25,1.82,1.82,NA,8.38,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_female,8,3.36,3.26,1.82,2.11,NA,8.44,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_female,9,3.05,2.92,1.72,1.73,NA,7.69,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_female,10,3.39,3.09,1.9,1.86,NA,8.38,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,1,3.57,3.05,2.02,2.05,1.39,8.64,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,2,3.24,3.3,1.98,2.11,1.17,8.52,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,3,3.58,3.59,2.05,2.08,1.81,9.22,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,4,3.49,2.96,1.88,1.96,1.21,8.33,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,5,3.29,3.28,2.27,2.05,1.55,8.84,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,6,3.75,3.28,2,1.8,1.3,9.03,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,7,3.42,3.31,1.91,2.03,1.34,8.64,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,8,3.32,3.02,1.86,1.91,1.44,8.2,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,9,3.39,3.14,2,2.05,1.27,8.53,77,,,
2022,7,20,cattle_2-7,cattle2_1_NE_7,cattle,cattle_2,1,cattle2_1,NE,Onthophagus_nuchicornis_male,10,3.22,3.08,2.16,1.97,1.64,8.46,77,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,1,6.9,5,3.72,3.95,NA,15.62,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,2,7.1,5.06,3.59,3.65,NA,15.75,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,3,6.98,5.06,4.13,3.78,NA,16.17,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,4,7.2,5,4.01,3.74,NA,16.21,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,5,7.01,5.16,3.93,4.06,NA,16.1,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,6,7.95,5.75,4.25,4.45,NA,17.95,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,7,7.12,5.03,4,4,NA,16.15,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,8,6.25,4.28,3.28,3.35,NA,13.81,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,9,6.7,4.6,3.64,3.58,NA,14.94,78,,,
2022,6,23,bison_3-6,bison3_1_SE_6,bison,bison_3,1,bison3_1,SE,Canthon_pilularius,10,8.19,5.96,4.5,4.62,NA,18.65,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,1,7.66,5.4,4.16,3.91,NA,17.22,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,2,7.21,5.04,3.8,3.69,NA,16.05,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,3,7.23,5.21,3.62,3.97,NA,16.06,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,4,7.29,4.88,3.86,3.85,NA,16.03,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,5,7.72,5.35,4.13,4.38,NA,17.2,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,6,7.51,5.24,3.99,4.11,NA,16.74,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,7,8.34,6,4.4,4.38,NA,18.74,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,8,7.02,4.88,3.58,3.43,NA,15.48,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,9,7.22,5.23,3.96,3.82,NA,16.41,78,,,
2022,6,25,cattle_3-6,cattle3_2_NW_6,cattle,cattle_3,2,cattle3_2,NW,Canthon_pilularius,10,7.14,5.19,3.88,3.96,NA,16.21,78,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,1,7.19,5.08,3.74,3.79,NA,16.01,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,2,8.05,5.72,4.38,4.5,NA,18.15,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,3,8.04,5.68,4.39,4.87,NA,18.11,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,4,7.58,5.21,3.73,4.15,NA,16.52,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,5,8.38,5.9,4.31,4.69,NA,18.59,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,6,7.5,5.45,4.09,4.14,NA,17.04,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,7,7.74,5.48,4.06,4.55,NA,17.28,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,8,7.27,5,3.94,3.76,NA,16.21,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,9,7.03,4.92,3.63,3.9,NA,15.58,80,,,
2022,8,24,bison_1-8,bison1_2_SW_8,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,10,7.56,5.4,3.96,4.03,NA,16.92,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,1,8.05,5.74,4.5,4.59,NA,18.29,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,2,6.43,4.21,3.29,3.45,NA,13.93,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,3,7.54,5.16,3.95,3.86,NA,16.65,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,4,6.58,4.48,3.34,3.17,NA,14.4,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,5,7.27,5.13,3.85,3.91,NA,16.25,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,6,6.22,4.33,3.37,3.49,NA,13.92,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,7,6.71,5.01,3.74,3.83,NA,15.46,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,8,7.9,5.6,4.11,4.27,NA,17.61,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,9,8.27,5.87,4.36,4.56,NA,18.5,80,,,
2022,7,15,bison_3-7,bison3_2_NW_7,bison,bison_3,2,bison3_2,NW,Canthon_pilularius,10,7.41,5.2,3.93,3.9,NA,16.54,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,1,3.71,3.33,1.8,2.14,NA,8.84,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,2,3.65,3.38,1.69,1.96,NA,8.72,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,3,3.21,3.28,1.92,1.93,NA,8.41,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,4,2.8,3.02,1.77,1.76,NA,7.59,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,5,2.82,2.76,1.39,1.84,NA,6.97,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,6,3.29,3.11,1.76,2.03,NA,8.16,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,7,3.07,2.47,1.68,2.18,NA,7.22,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,8,2.79,3.04,1.59,1.72,NA,7.42,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,9,3.02,3.24,1.63,1.71,NA,7.89,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_female,10,3.33,3.12,1.84,2.09,NA,8.29,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,1,3.15,2.82,1.98,1.53,0.77,7.95,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,2,3.16,2.74,1.73,2,0.89,7.63,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,3,3.69,3.21,2.39,2.19,0.92,9.29,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,4,3.27,3.11,1.83,1.91,1.18,8.21,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,5,3.52,3.02,2.25,1.71,1.29,8.79,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,6,3.11,3.12,2.14,2.15,1.41,8.37,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,7,3.56,3.61,2.5,2.36,1.28,9.67,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,8,3.4,3.09,2.31,2.15,1.18,8.8,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,9,3.17,2.77,1.91,1.78,0.85,7.85,80,,,
2022,7,20,bison_2-7,bison2_1_NW_7,bison,bison_2,1,bison2_1,NW,Onthophagus_nuchicornis_male,10,3.12,2.96,2.34,2.05,1.36,8.42,80,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,1,7.45,5.41,3.99,3.95,NA,16.85,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,2,6.49,4.52,3.38,3.62,NA,14.39,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,3,7.19,5,3.78,3.92,NA,15.97,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,4,7.24,5.1,3.79,4.15,NA,16.13,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,5,7.63,5.46,4,4.48,NA,17.09,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,6,6.72,4.72,3.69,3.63,NA,15.13,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,7,8.31,5.8,4.37,4.27,NA,18.48,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,8,7.61,5.2,3.94,3.88,NA,16.75,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,9,7.77,5.56,4.32,4.29,NA,17.65,81,,,
2022,7,15,bison_3-7,bison3_1_NE_7,bison,bison_3,1,bison3_1,NE,Canthon_pilularius,10,7.01,4.87,3.7,3.59,NA,15.58,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,1,3.2,3.04,1.81,1.53,NA,8.05,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,2,3.08,3.22,1.66,1.96,NA,7.96,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,3,3.17,2.86,1.82,1.62,NA,7.85,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,4,2.81,2.56,1.6,1.69,NA,6.97,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,5,3.08,2.99,1.7,1.6,NA,7.77,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,6,3.05,2.71,1.69,1.7,NA,7.45,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,7,3.32,3.21,1.83,1.78,NA,8.36,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,8,3.27,3.24,1.7,1.8,NA,8.21,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,9,2.99,2.84,1.99,1.79,NA,7.82,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_female,10,3.1,3.04,1.74,1.79,NA,7.88,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,1,3.19,3.29,2.14,1.67,1.23,8.62,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,2,3.55,3.17,2.03,1.98,1.42,8.75,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,3,3.4,3.18,1.94,2.2,0.95,8.52,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,4,2.92,2.82,1.57,1.89,0.72,7.31,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,5,3.16,2.94,2.06,1.68,1.15,8.16,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,6,2.91,2.95,1.88,1.58,0.95,7.74,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,7,3.1,2.89,1.89,2.07,1.01,7.88,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,8,3.21,3.15,2.16,2.14,1.33,8.52,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,9,2.96,2.76,1.31,1.43,0.53,7.03,81,,,
2022,7,21,cattle_3-7,cattle3_2_SE_7,cattle,cattle_3,2,cattle3_2,SE,Onthophagus_nuchicornis_male,10,2.9,3.07,2.18,1.56,1.11,8.15,81,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,1,3.21,3.25,2.08,1.95,NA,8.54,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,2,2.77,2.78,1.64,1.3,NA,7.19,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,3,2.92,2.71,1.71,1.74,NA,7.34,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,4,2.56,2.52,1.56,1.45,NA,6.64,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,5,3.22,2.88,1.74,1.9,NA,7.84,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,6,2.83,2.47,1.63,1.25,NA,6.93,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,7,2.96,2.37,1.59,1.7,NA,6.92,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,8,1.93,2.82,1.54,1.64,NA,6.29,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,9,3.56,3.21,1.76,1.89,NA,8.53,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_female,10,3.35,3.2,1.77,1.78,NA,8.32,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,1,3.19,3.12,2.12,2.24,1.43,8.43,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,2,3.14,2.62,2.33,1.78,1.16,8.09,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,3,2.91,2.95,1.87,1.44,0.76,7.73,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,4,3.28,3.04,2.12,2.04,1.39,8.44,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,5,3.27,3.46,2.14,2.27,1.5,8.87,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,6,2.83,2.71,1.94,1.38,0.74,7.48,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,7,3.07,2.78,1.89,2.04,1.04,7.74,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,8,2.87,2.92,1.54,1.58,0.5,7.33,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,9,3.18,3.12,1.84,2.04,1.26,8.14,83,,,
2022,7,21,cattle_3-7,cattle3_2_NE_7,cattle,cattle_3,2,cattle3_2,NE,Onthophagus_nuchicornis_male,10,3.16,2.9,1.79,1.62,0.87,7.85,83,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,1,7.44,5.35,4,3.89,NA,16.79,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,2,7.67,5.63,4.11,4.19,NA,17.41,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,3,7.88,5.75,4.21,4.62,NA,17.84,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,4,6.4,4.41,3.51,3.4,NA,14.32,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,5,8.04,5.74,4.46,4.6,NA,18.24,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,6,6.79,4.63,3.7,3.93,NA,15.12,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,7,7.3,5.09,3.84,4.2,NA,16.23,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,8,7.69,5.54,4.19,4.27,NA,17.42,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,9,8,5.71,4.26,4.63,NA,17.97,84,,,
2022,6,11,ungrazed_1-6,ungrazed1_1_NW_6,ungrazed,ungrazed_1,1,ungrazed1_1,NW,Canthon_pilularius,10,8.44,5.97,4.63,5.09,NA,19.04,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,1,3.12,3,1.79,1.68,NA,7.91,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,2,3.4,3.42,1.8,1.84,NA,8.62,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,3,2.67,2.61,1.5,1.69,NA,6.78,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,4,3.28,3.17,1.88,1.96,NA,8.33,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,5,2.68,2.62,1.69,1.7,NA,6.99,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,6,2.69,2.4,1.43,1.63,NA,6.52,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,7,3.51,3.78,2,2.31,NA,9.29,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,8,3.23,3.11,1.97,1.94,NA,8.31,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,9,3.12,3.12,1.79,2.05,NA,8.03,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_female,10,3.31,3.11,1.75,1.79,NA,8.17,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,1,3.19,2.72,1.7,1.84,1,7.61,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,2,3.21,3.03,1.78,1.94,1.34,8.02,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,3,3.23,3.08,2.09,2.11,1.35,8.4,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,4,3.25,2.95,2,2.06,1.33,8.2,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,5,3.01,3.03,2.01,2.01,1.26,8.05,84,,,
2022,6,23,untrtpd_3-6,untrtpd3_SW_6,untrtpd,untrtpd_3,1,untrtpd3,SW,Onthophagus_nuchicornis_male,6,2.84,3.06,1.84,1.99,1.35,7.74,84,,,
